brand,model,year,categoria_antiguedad
Hyundai,Santro Xing GL,2008-01-01,Antiguo
Honda,City 1.3 EXI,2002-01-01,Antiguo
Honda,City 1.3 EXI,2002-01-01,Antiguo
Maruti,A-Star Lxi,2009-01-01,Antiguo
Mahindra,Renault Logan 1.4 GLX Petrol,2008-01-01,Antiguo
Hyundai,Accent GLE CNG,2010-01-01,Medio
OpelCorsa,1.6Gls,2004-01-01,Antiguo
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Maruti,Alto LXi,2009-01-01,Antiguo
Maruti,Alto LX,2012-01-01,Medio
Maruti,Esteem Vxi - BSIII,2006-01-01,Antiguo
Ford,Figo Diesel EXI,2011-01-01,Medio
Chevrolet,Aveo U-VA 1.2 LS,2010-01-01,Medio
Chevrolet,Spark 1.0 LS,2011-01-01,Medio
Honda,City 1.5 V AT,2008-01-01,Antiguo
Maruti,Zen Estilo VXI BSIII,2007-01-01,Antiguo
Maruti,Zen Estilo Sports,2008-01-01,Antiguo
Maruti,Zen Estilo LXI BS IV,2009-01-01,Antiguo
Maruti,Alto LX,2008-01-01,Antiguo
Maruti,Alto LXi,2010-01-01,Medio
Maruti,Zen Estilo Sports,2008-01-01,Antiguo
Hyundai,Santro Xing GLS,2009-01-01,Antiguo
Maruti,Alto LX,2012-01-01,Medio
Tata,Indigo LX,2011-01-01,Medio
Hyundai,i10 Magna,2008-01-01,Antiguo
Tata,Indigo LX,2011-01-01,Medio
Chevrolet,Aveo 1.6 LT with ABS,2010-01-01,Medio
Hyundai,Santro Xing XG,2005-01-01,Antiguo
Hyundai,Santro Xing GLS,2009-01-01,Antiguo
Hyundai,Accent Executive CNG,2010-01-01,Medio
Maruti,Alto LXi,2009-01-01,Antiguo
Maruti,Zen Estilo LXI BSIII,2008-01-01,Antiguo
Tata,Indica Vista Terra Quadrajet 1.3L,2011-01-01,Medio
Hyundai,i10 Era,2009-01-01,Antiguo
Chevrolet,Tavera LT L1 7 Seats BSIII,2006-01-01,Antiguo
Tata,Nano Twist XE,2014-01-01,Medio
Maruti,Alto LX,2009-01-01,Antiguo
Maruti,Alto LX BSIII,2007-01-01,Antiguo
Honda,City 1.5 V AT,2008-01-01,Antiguo
Maruti,Alto LXi,2009-01-01,Antiguo
Maruti,Alto LX BSIII,2007-01-01,Antiguo
Nissan,Micra Diesel XV Premium,2011-01-01,Medio
Maruti,Alto K10 LXI,2015-01-01,Medio
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Chevrolet,Spark 1.0 LS,2009-01-01,Antiguo
Maruti,Zen Estilo LX BSIII,2007-01-01,Antiguo
Hyundai,Santro GLS I - Euro II,2007-01-01,Antiguo
Maruti,Alto LX,2011-01-01,Medio
Maruti,Alto LXi,2011-01-01,Medio
Maruti,Alto LXi BSIII,2006-01-01,Antiguo
Chevrolet,Beat LT,2010-01-01,Medio
Maruti,Alto K10 2010-2014 VXI,2011-01-01,Medio
Tata,Indigo CR4,2012-01-01,Medio
Tata,Indica Vista Aura 1.3 Quadrajet,2009-01-01,Antiguo
Maruti,Alto LX BSIII,2007-01-01,Antiguo
Tata,Indica Vista Aura 1.3 Quadrajet,2009-01-01,Antiguo
Maruti,Alto LX,2011-01-01,Medio
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Chevrolet,Spark 1.0 LS,2012-01-01,Medio
Tata,Indica Vista Quadrajet LX,2011-01-01,Medio
Tata,Indica Vista Quadrajet LX,2011-01-01,Medio
Maruti,Alto LXi BSIII,2008-01-01,Antiguo
Hyundai,Santro AT CNG,2005-01-01,Antiguo
Hyundai,Santro Xing GLS CNG,2010-01-01,Medio
Chevrolet,Beat Diesel LT,2011-01-01,Medio
Chevrolet,Beat Diesel LS,2013-01-01,Medio
Chevrolet,Spark 1.0 LS,2012-01-01,Medio
Fiat,Punto 1.3 Emotion,2010-01-01,Medio
Tata,Indigo LX Dicor,2009-01-01,Antiguo
Maruti,Alto LXi BSIII,2009-01-01,Antiguo
Hyundai,Getz GL,2006-01-01,Antiguo
Tata,Indigo LX,2009-01-01,Antiguo
Tata,Indigo LX Dicor,2009-01-01,Antiguo
Ford,Figo Diesel EXI,2010-01-01,Medio
Maruti,SX4 ZXI AT,2009-01-01,Antiguo
Tata,Indica Vista Quadrajet VX,2012-01-01,Medio
Maruti,Omni MPI STD BSIV,2015-01-01,Medio
Maruti,Wagon R VXI,2004-01-01,Antiguo
Chevrolet,Beat LT,2010-01-01,Medio
Tata,Indigo LX,2012-01-01,Medio
Maruti,Wagon R LX BSIII,2009-01-01,Antiguo
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Ford,Ikon 1.4 TDCi DuraTorq,2009-01-01,Antiguo
Ford,Figo Petrol ZXI,2012-01-01,Medio
Maruti,SX4 ZXI AT,2009-01-01,Antiguo
Chevrolet,Beat Diesel LS,2013-01-01,Medio
Tata,Sumo Victa EX 7/9 Str BSII,2009-01-01,Antiguo
Tata,Indigo GLS,2008-01-01,Antiguo
Ford,Fiesta Classic 1.4 SXI Duratorq,2007-01-01,Antiguo
Tata,Indigo CR4,2012-01-01,Medio
Maruti,A-Star Vxi,2010-01-01,Medio
Maruti,Zen Estilo VXI BSIV,2010-01-01,Medio
Maruti,Zen Estilo VXI BSIV,2010-01-01,Medio
Maruti,Zen Estilo 1.1 LXI BSIII,2008-01-01,Antiguo
Chevrolet,Beat LT,2010-01-01,Medio
Tata,Indigo CR4,2011-01-01,Medio
Chevrolet,Beat Diesel PS,2012-01-01,Medio
Maruti,Alto 800 LXI,2016-01-01,Medio
Chevrolet,Beat Diesel LT,2011-01-01,Medio
Chevrolet,Spark 1.0 LT,2011-01-01,Medio
Maruti,Omni MPI STD BSIV,2015-01-01,Medio
Ford,Figo Petrol LXI,2010-01-01,Medio
Hyundai,Santro Xing XK eRLX EuroIII,2007-01-01,Antiguo
Hyundai,Santro Xing GLS,2008-01-01,Antiguo
Volkswagen,Polo Diesel Trendline 1.2L,2010-01-01,Medio
Chevrolet,Aveo U-VA 1.2 LS,2009-01-01,Antiguo
Chevrolet,Spark 1.0 LS,2012-01-01,Medio
Maruti,Swift 1.3 VXi,2006-01-01,Antiguo
Tata,Indigo CR4,2012-01-01,Medio
Chevrolet,Beat Diesel LT,2012-01-01,Medio
Tata,Indica Vista TDI LX,2011-01-01,Medio
Maruti,Alto LXi BSIII,2008-01-01,Antiguo
Maruti,Zen Estilo LXI BS IV,2009-01-01,Antiguo
Chevrolet,Spark 1.0,2009-01-01,Antiguo
Chevrolet,Spark 1.0 LT,2012-01-01,Medio
Tata,Indigo TDI,2013-01-01,Medio
Hyundai,Accent GLS,2007-01-01,Antiguo
Hyundai,i10 Era,2008-01-01,Antiguo
Maruti,Alto LXi BSIII,2008-01-01,Antiguo
Hyundai,i10 Era 1.1,2008-01-01,Antiguo
Hyundai,EON Magna Plus,2013-01-01,Medio
Tata,Indica Vista Quadrajet LS,2014-01-01,Medio
Fiat,Grande Punto Active (Diesel),2009-01-01,Antiguo
Hyundai,Santro Xing GLS,2008-01-01,Antiguo
Fiat,Palio 1.2 Sport,2007-01-01,Antiguo
Honda,Civic 1.8 S AT,2006-01-01,Antiguo
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,Medio
Maruti,800 AC,2009-01-01,Antiguo
Maruti,Zen LXi - BS III,2005-01-01,Antiguo
Chevrolet,Spark 1.0 LT,2012-01-01,Medio
Maruti,Zen LXi - BS III,2005-01-01,Antiguo
Mahindra,Scorpio 2.6 CRDe,2006-01-01,Antiguo
Fiat,Grande Punto Active (Diesel),2009-01-01,Antiguo
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,Medio
Maruti,Alto LXi BSIII,2008-01-01,Antiguo
Tata,Indica LSI,2002-01-01,Antiguo
Tata,Indigo LX,2012-01-01,Medio
Hyundai,Elantra CRDi (Leather Option),2006-01-01,Antiguo
Hyundai,i10 Sportz 1.2,2010-01-01,Medio
Hyundai,Santro Xing XG AT,2004-01-01,Antiguo
Mahindra,Renault Logan 1.5 DLE Diesel,2007-01-01,Antiguo
Honda,City 1.5 EXI,2004-01-01,Antiguo
Maruti,Wagon R LXI DUO BSIII,2008-01-01,Antiguo
Maruti,Wagon R LXI BSIII,2005-01-01,Antiguo
Maruti,Alto LX BSIII,2007-01-01,Antiguo
Honda,City 1.5 GXI,2004-01-01,Antiguo
Chevrolet,Spark 1.0 LS,2011-01-01,Medio
Hyundai,Verna i (Petrol),2007-01-01,Antiguo
Hyundai,Verna i (Petrol),2007-01-01,Antiguo
Maruti,Zen VXi - BS III,2004-01-01,Antiguo
Ford,Fiesta 1.6 Duratec EXI Ltd,2008-01-01,Antiguo
Mahindra,Scorpio 2.6 SLX Turbo 7 Seater,2005-01-01,Antiguo
Maruti,Alto VXi,2002-01-01,Antiguo
Skoda,Octavia Classic 1.9 TDI MT,2004-01-01,Antiguo
Chevrolet,Spark 1.0,2008-01-01,Antiguo
Hyundai,Accent GLX,2006-01-01,Antiguo
Chevrolet,Beat Diesel LT,2012-01-01,Medio
Maruti,Wagon R LXI Minor,2008-01-01,Antiguo
Maruti,Swift LXi BSIV,2009-01-01,Antiguo
Hyundai,Accent Executive,2010-01-01,Medio
Tata,Indica Vista Quadrajet LX,2012-01-01,Medio
Maruti,Zen VXI,2006-01-01,Antiguo
Mahindra,Scorpio 2.6 SLX Turbo 7 Seater,2005-01-01,Antiguo
Ambassador,CLASSIC 1500 DSL AC,2005-01-01,Antiguo
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,Antiguo
Ford,Fusion 1.6 Duratec Petrol,2005-01-01,Antiguo
Tata,Indica Vista Aqua TDI BSIII,2011-01-01,Medio
Hyundai,Santro Xing GL Plus,2008-01-01,Antiguo
Hyundai,i10 Magna 1.1,2008-01-01,Antiguo
Hyundai,Accent GLS,2004-01-01,Antiguo
Hyundai,Accent CRDi,2004-01-01,Antiguo
Ambassador,CLASSIC 1500 DSL AC,2005-01-01,Antiguo
Tata,Indica Vista Aura 1.2 Safire,2009-01-01,Antiguo
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,Antiguo
Chevrolet,Beat Diesel LS,2012-01-01,Medio
Tata,Indica Vista Aqua TDI BSIII,2011-01-01,Medio
Tata,Indica Vista TDI LS,2011-01-01,Medio
Tata,Nano Lx,2011-01-01,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,Medio
Maruti,800 AC,2009-01-01,Antiguo
Hyundai,Santro Xing GLS,2010-01-01,Medio
Hyundai,Verna i (Petrol),2008-01-01,Antiguo
Chevrolet,Beat LT,2011-01-01,Medio
Chevrolet,Optra 1.6,2006-01-01,Antiguo
Maruti,Zen Estilo 1.1 VXI BSIII,2008-01-01,Antiguo
Maruti,SX4 Vxi BSIII,2007-01-01,Antiguo
Maruti,Omni MPI STD BSIV,2016-01-01,Medio
Hyundai,Santro Xing GL Plus,2008-01-01,Antiguo
Maruti,Swift Vdi BSIII,2008-01-01,Antiguo
Honda,City 1.3 DX,2003-01-01,Antiguo
Maruti,A-Star Vxi,2009-01-01,Antiguo
Maruti,Alto LX,2010-01-01,Medio
Honda,City 1.3 EXI,2003-01-01,Antiguo
Hyundai,Verna i (Petrol),2008-01-01,Antiguo
Hyundai,Santro Xing GLS,2009-01-01,Antiguo
Ford,Figo Petrol Titanium,2011-01-01,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,Medio
Maruti,Alto 800 LXI,2012-01-01,Medio
Hyundai,i10 Era 1.1,2009-01-01,Antiguo
Maruti,800 AC BSIII,2005-01-01,Antiguo
Tata,Nano Lx,2011-01-01,Medio
Maruti,Alto LXi,2010-01-01,Medio
Tata,Nano Lx,2011-01-01,Medio
Ford,Fiesta 1.4 Duratec ZXI,2008-01-01,Antiguo
Chevrolet,Beat Diesel LS,2012-01-01,Medio
Tata,Nano Lx,2011-01-01,Medio
Maruti,Wagon R Duo Lxi,2010-01-01,Medio
Maruti,A-Star Lxi,2008-01-01,Antiguo
Tata,Sumo GX TC 7 Str BSIII,2006-01-01,Antiguo
Maruti,Alto K10 2010-2014 VXI,2010-01-01,Medio
Tata,Sumo GX TC 7 Str BSIII,2006-01-01,Antiguo
Tata,Sumo GX TC 7 Str BSIII,2006-01-01,Antiguo
Hyundai,Santro Xing XL eRLX Euro III,2005-01-01,Antiguo
Chevrolet,Beat LT,2010-01-01,Medio
Maruti,Alto 800 LXI,2014-01-01,Medio
Ford,Ikon 1.8 D,2005-01-01,Antiguo
Maruti,Alto LXi BSIII,2009-01-01,Antiguo
Hyundai,Santro Xing XL eRLX Euro III,2005-01-01,Antiguo
Maruti,Alto LX,2011-01-01,Medio
Hyundai,Accent GLE,2009-01-01,Antiguo
Chevrolet,Aveo U-VA 1.2 LT,2008-01-01,Antiguo
Maruti,Alto LXi,2008-01-01,Antiguo
Maruti,Alto 800 LXI,2015-01-01,Medio
Maruti,Alto LX,2008-01-01,Antiguo
Maruti,Swift Ldi BSIII,2008-01-01,Antiguo
Maruti,Alto LX BSIII,2008-01-01,Antiguo
Tata,Indica Vista Aqua 1.3 Quadrajet,2010-01-01,Medio
Maruti,800 AC BSIII,2009-01-01,Antiguo
Maruti,Zen D PS,2003-01-01,Antiguo
Ford,Fiesta Classic 1.4 SXI Duratorq,2006-01-01,Antiguo
Maruti,Alto LX,2010-01-01,Medio
Ford,Fiesta Classic 1.4 SXI Duratorq,2006-01-01,Antiguo
Maruti,Omni E 8 Str STD,2007-01-01,Antiguo
Chevrolet,Aveo U-VA 1.2 LT WO ABS Airbag,2009-01-01,Antiguo
Maruti,Alto 800 LXI,2013-01-01,Medio
Hyundai,Getz 1.3 GLS,2008-01-01,Antiguo
Ford,Fiesta Classic 1.4 SXI Duratorq,2006-01-01,Antiguo
Tata,Nano CX SE,2015-01-01,Medio
Ford,Fiesta 1.4 ZXi TDCi ABS,2009-01-01,Antiguo
Hyundai,Getz GLE,2007-01-01,Antiguo
Hyundai,Getz 1.5 CRDi GVS,2008-01-01,Antiguo
Maruti,Ritz VDi,2012-01-01,Medio
Maruti,800 AC Uniq,2009-01-01,Antiguo
Maruti,Wagon R LXI Minor,2008-01-01,Antiguo
Chevrolet,Spark 1.0 PS,2010-01-01,Medio
Maruti,Wagon R LXI Minor,2008-01-01,Antiguo
Hyundai,Santro Xing GLS,2009-01-01,Antiguo
Tata,Indica Vista Aqua 1.4 TDI,2008-01-01,Antiguo
Maruti,Swift 1.3 VXi,2005-01-01,Antiguo
Hyundai,Getz 1.3 GVS,2010-01-01,Medio
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,Medio
Tata,Manza Aura (ABS) Safire BS IV,2010-01-01,Medio
Ford,Fiesta 1.4 ZXi TDCi ABS,2009-01-01,Antiguo
Maruti,A-Star Vxi,2009-01-01,Antiguo
Maruti,Zen Estilo LXI Green (CNG),2010-01-01,Medio
Maruti,Alto LXi,2009-01-01,Antiguo
Maruti,Alto LXi,2009-01-01,Antiguo
Maruti,Alto LXi,2008-01-01,Antiguo
Mahindra,Bolero DI,2004-01-01,Antiguo
Maruti,Alto 800 LXI,2014-01-01,Medio
Maruti,Alto LXi,2009-01-01,Antiguo
Tata,Indigo GLE BSIII,2008-01-01,Antiguo
Hyundai,Getz GLX,2007-01-01,Antiguo
Maruti,Wagon R LXI BS IV,2010-01-01,Medio
Tata,Venture EX,2012-01-01,Medio
Hyundai,Getz 1.5 CRDi GVS,2008-01-01,Antiguo
Maruti,Alto LX,2004-01-01,Antiguo
Maruti,Alto LX BSIII,2008-01-01,Antiguo
Maruti,Wagon R LXI Minor,2009-01-01,Antiguo
Chevrolet,Beat Diesel LS,2011-01-01,Medio
Maruti,Wagon R VXI,2000-01-01,Antiguo
Tata,Indigo LS,2008-01-01,Antiguo
Maruti,Zen Estilo LXI BSIII,2008-01-01,Antiguo
Honda,City 1.5 EXI S,2004-01-01,Antiguo
Ford,Figo Diesel Titanium,2010-01-01,Medio
Maruti,800 AC,2007-01-01,Antiguo
Maruti,Alto LXi BSIII,2008-01-01,Antiguo
Maruti,Zen LX,2004-01-01,Antiguo
Maruti,Alto LX,2006-01-01,Antiguo
Tata,Indigo LS,2008-01-01,Antiguo
Tata,Indica Vista Aura 1.2 Safire,2010-01-01,Medio
Hyundai,EON 1.0 Era Plus,2018-01-01,Reciente
Hyundai,Santro Xing XL eRLX Euro III,2006-01-01,Antiguo
Tata,Indica Vista Terra 1.4 TDI,2010-01-01,Medio
Tata,Indigo Classic Dicor,2007-01-01,Antiguo
Maruti,Alto LX,2007-01-01,Antiguo
Maruti,Esteem Vxi,2005-01-01,Antiguo
Maruti,800 AC BSIII,2005-01-01,Antiguo
Maruti,Wagon R LXI Minor,2010-01-01,Medio
Maruti,Swift Vdi BSIII,2007-01-01,Antiguo
Tata,Nano Lx BSIV,2012-01-01,Medio
Maruti,Esteem Vxi,2007-01-01,Antiguo
Tata,Indigo LS,2009-01-01,Antiguo
Maruti,800 AC,2006-01-01,Antiguo
Honda,City 1.5 EXI,2005-01-01,Antiguo
Hyundai,EON 1.0 Era Plus,2018-01-01,Reciente
Maruti,Wagon R LXI Minor,2010-01-01,Medio
Maruti,Alto LX,2007-01-01,Antiguo
Tata,Indica Vista Terra 1.4 TDI,2010-01-01,Medio
Maruti,Wagon R LXI DUO BSIII,2007-01-01,Antiguo
Maruti,SX4 Vxi BSIII,2007-01-01,Antiguo
Tata,Sumo LX,2009-01-01,Antiguo
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,Medio
Hyundai,Accent CRDi,2005-01-01,Antiguo
Hyundai,Accent CRDi,2005-01-01,Antiguo
Hyundai,Accent CRDi,2005-01-01,Antiguo
Maruti,Alto LXi,2007-01-01,Antiguo
Tata,Sumo SE Plus BSIII,2002-01-01,Antiguo
Maruti,Wagon R VXI BS IV,2007-01-01,Antiguo
Maruti,Alto LX,2004-01-01,Antiguo
Maruti,Alto LXi,2006-01-01,Antiguo
Hyundai,Santro Xing XK (Non-AC),2007-01-01,Antiguo
Maruti,Wagon R LX Minor,2007-01-01,Antiguo
Maruti,Wagon R LX BSIII,2007-01-01,Antiguo
Hyundai,Santro Xing XL eRLX Euro III,2006-01-01,Antiguo
Maruti,Alto LXi,2007-01-01,Antiguo
Maruti,Alto LXi,2007-01-01,Antiguo
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,Antiguo
Hyundai,Santro GS,2006-01-01,Antiguo
Ford,Fiesta 1.4 ZXi Leather,2007-01-01,Antiguo
Maruti,Alto LXi,2008-01-01,Antiguo
Maruti,Alto LXi BSII,2002-01-01,Antiguo
Tata,Nano Twist XE,2015-01-01,Medio
Maruti,Wagon R VXI,2005-01-01,Antiguo
Tata,Indigo TDI,2009-01-01,Antiguo
Maruti,800 AC BSIII,2005-01-01,Antiguo
Hyundai,Santro LS zipPlus,2003-01-01,Antiguo
Maruti,Zen Estilo LXI BSIII,2007-01-01,Antiguo
Maruti,Alto LXi,2006-01-01,Antiguo
Tata,Indigo LS,2012-01-01,Medio
Hyundai,Santro Xing XL eRLX Euro III,2006-01-01,Antiguo
Tata,Indigo GLX,2006-01-01,Antiguo
Maruti,800 AC,2013-01-01,Medio
Maruti,Wagon R VXI,2005-01-01,Antiguo
Maruti,Alto LXI,2005-01-01,Antiguo
Maruti,Alto LXi,2007-01-01,Antiguo
Hyundai,i10 Magna 1.1,2008-01-01,Antiguo
Maruti,Zen VXI,2000-01-01,Antiguo
Tata,Indica DLE,2005-01-01,Antiguo
Fiat,Punto 1.3 Active,2010-01-01,Medio
Chevrolet,Spark 1.0 LS,2011-01-01,Medio
Tata,Indica GLS BS IV,2010-01-01,Medio
Chevrolet,Beat LS,2010-01-01,Medio
Maruti,800 Std,2003-01-01,Antiguo
Tata,Indica Vista Aqua 1.2 Safire BSIV,2010-01-01,Medio
Tata,Indica Vista Aqua 1.2 Safire BSIV,2010-01-01,Medio
Maruti,Alto STD,2005-01-01,Antiguo
Maruti,800 AC,2007-01-01,Antiguo
Chevrolet,Beat Diesel LS,2011-01-01,Medio
Maruti,Alto LXi,2007-01-01,Antiguo
Tata,Nano LX SE,2012-01-01,Medio
Hyundai,Getz GLS,2007-01-01,Antiguo
Toyota,Corolla H3,2003-01-01,Antiguo
Maruti,Alto LX,2006-01-01,Antiguo
Maruti,Esteem Vxi - BSIII,2006-01-01,Antiguo
Tata,Indica GLS BS IV,2008-01-01,Antiguo
Mahindra,Jeep MM 540,2007-01-01,Antiguo
Maruti,Esteem Vxi - BSIII,2006-01-01,Antiguo
Maruti,Swift 1.3 VXI ABS,2006-01-01,Antiguo
Maruti,Alto LXi,2008-01-01,Antiguo
Ford,Fiesta 1.6 ZXi Leather,2006-01-01,Antiguo
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Maruti,Gypsy E MG410W ST,1995-01-01,Antiguo
Hyundai,Santro Xing XG,2005-01-01,Antiguo
Tata,Indigo CS LE (TDI) BS-III,2011-01-01,Medio
Maruti,Zen Estilo 1.1 VXI BSIII,2007-01-01,Antiguo
Maruti,Zen LX,2004-01-01,Antiguo
Maruti,Zen LX,2001-01-01,Antiguo
Tata,Indica Vista Terra 1.4 TDI,2009-01-01,Antiguo
Maruti,Alto 800 LXI,2013-01-01,Medio
Maruti,Alto 800 LXI,2013-01-01,Medio
Maruti,Alto 800 LXI,2013-01-01,Medio
Maruti,Alto 800 LXI,2013-01-01,Medio
Maruti,Alto LXi BSIII,2008-01-01,Antiguo
Maruti,Alto LXi,2007-01-01,Antiguo
Maruti,Zen LXI,2005-01-01,Antiguo
Maruti,Wagon R LXI,2006-01-01,Antiguo
Maruti,800 AC,2008-01-01,Antiguo
Hyundai,Santro Xing XG eRLX Euro III,2006-01-01,Antiguo
Skoda,Octavia Ambiente 1.9 TDI MT,2002-01-01,Antiguo
Hyundai,Accent GLS 1.6 ABS,2006-01-01,Antiguo
Maruti,800 Std BSII,2006-01-01,Antiguo
Maruti,Zen Estilo VXI BSIII,2007-01-01,Antiguo
Maruti,Alto LXi,2007-01-01,Antiguo
Maruti,Wagon R LXI,2005-01-01,Antiguo
Hyundai,Santro Xing XG,2004-01-01,Antiguo
Tata,Indica GLS BS IV,2010-01-01,Medio
Tata,Indica Vista Aqua 1.4 TDI,2011-01-01,Medio
Maruti,Esteem Lxi - BSIII,2006-01-01,Antiguo
Tata,Indica V2 2001-2011 DLS BSIII,2009-01-01,Antiguo
Hyundai,Santro Xing GL PLUS CNG,2007-01-01,Antiguo
Tata,Indica Vista Terra 1.4 TDI,2011-01-01,Medio
Maruti,800 Std BSII,2006-01-01,Antiguo
Maruti,Alto LX,2006-01-01,Antiguo
Hyundai,Santro Xing XG eRLX Euro III,2006-01-01,Antiguo
Maruti,Wagon R LXI BSIII,2005-01-01,Antiguo
Tata,Indica Vista Aqua TDI BSIII,2009-01-01,Antiguo
Maruti,Zen Estilo LX BSIV,2010-01-01,Medio
Mahindra,Renault Logan 1.5 DLS,2008-01-01,Antiguo
Mahindra,Renault Logan 1.5 DLS,2008-01-01,Antiguo
Maruti,Alto Green LXi (CNG),2010-01-01,Medio
Honda,City 1.3 EXI,1998-01-01,Antiguo
Maruti,Zen LX,2000-01-01,Antiguo
Maruti,Esteem Vxi - BSIII,2006-01-01,Antiguo
Maruti,Alto LX BSIII,2008-01-01,Antiguo
Hyundai,Santro Xing GLS,2007-01-01,Antiguo
Maruti,Alto LX BSIII,2008-01-01,Antiguo
Maruti,Esteem Vxi - BSIII,2006-01-01,Antiguo
Maruti,Omni E 8 Str STD,2001-01-01,Antiguo
Hyundai,Santro Xing XG,2003-01-01,Antiguo
Maruti,Alto LX BSIII,2008-01-01,Antiguo
Hyundai,Santro Xing XL AT eRLX Euro III,2006-01-01,Antiguo
Hyundai,Accent CRDi,2002-01-01,Antiguo
Tata,Indica GLS BS IV,2007-01-01,Antiguo
Chevrolet,Aveo 1.4,2007-01-01,Antiguo
Maruti,800 DUO AC LPG,2009-01-01,Antiguo
Maruti,Swift 1.3 VXi,2005-01-01,Antiguo
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Maruti,Zen LXI,1999-01-01,Antiguo
Maruti,Zen VX,2001-01-01,Antiguo
Tata,Indica Vista Aqua 1.3 Quadrajet,2009-01-01,Antiguo
Tata,Indica DLS,2006-01-01,Antiguo
Tata,Indica Vista Terra Quadrajet 1.3L BS IV,2010-01-01,Medio
Tata,Nano Twist XT,2015-01-01,Medio
Ford,Fiesta 1.6 ZXi Leather,2006-01-01,Antiguo
Maruti,800 AC,2008-01-01,Antiguo
Chevrolet,Aveo U-VA 1.2,2007-01-01,Antiguo
Maruti,Wagon R LXI Minor,2007-01-01,Antiguo
Fiat,Punto 1.2 Active,2010-01-01,Medio
Maruti,Wagon R VXI BSIII,2005-01-01,Antiguo
Maruti,Wagon R VXI Minor,2007-01-01,Antiguo
Hyundai,Santro Xing XG,2004-01-01,Antiguo
Maruti,Zen LXI,2006-01-01,Antiguo
Hyundai,Santro Xing XG,2004-01-01,Antiguo
Ford,Fiesta 1.4 SXi TDCi,2009-01-01,Antiguo
Hyundai,Santro LP zipPlus,2002-01-01,Antiguo
Hyundai,Santro Xing XO,2006-01-01,Antiguo
Maruti,800 AC,2002-01-01,Antiguo
Maruti,Esteem Lxi - BSIII,2005-01-01,Antiguo
Maruti,Wagon R VXI Minor,2007-01-01,Antiguo
Hyundai,Santro Xing XO,2006-01-01,Antiguo
Maruti,Zen Estilo VXI BSIII,2008-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Maruti,Wagon R LXI,2004-01-01,Antiguo
Maruti,Omni LPG CARGO BSIII W IMMOBILISER,2009-01-01,Antiguo
Maruti,Zen LXI,1998-01-01,Antiguo
Maruti,800 AC,2002-01-01,Antiguo
Chevrolet,Spark 1.0,2010-01-01,Medio
Tata,Indigo TDI,2008-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Hyundai,Santro Xing XO,2007-01-01,Antiguo
Maruti,800 AC,2007-01-01,Antiguo
Mahindra,Bolero DI DX 7 Seater,2001-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Tata,Indica Vista Aqua TDI BSIII,2008-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Tata,Indigo GLS,2011-01-01,Medio
Maruti,Zen LXI,2006-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Maruti,Wagon R LXI,2005-01-01,Antiguo
Tata,Indica LXI,2004-01-01,Antiguo
Maruti,Baleno Vxi,2006-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Mahindra,Renault Logan 1.4 GLX Petrol,2008-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Tata,Indica GLS BS IV,2008-01-01,Antiguo
Maruti,Alto STD,2008-01-01,Antiguo
Maruti,Swift 1.3 VXi,2006-01-01,Antiguo
Tata,Indica GLS BS IV,2008-01-01,Antiguo
Hyundai,Santro Xing XO,2007-01-01,Antiguo
Maruti,800 Std BSII,2004-01-01,Antiguo
Maruti,Omni LPG CARGO BSIII W IMMOBILISER,2009-01-01,Antiguo
Hyundai,Getz GLS,2005-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Hyundai,Santro GS,2005-01-01,Antiguo
Maruti,Alto LX,2004-01-01,Antiguo
Maruti,Zen VXi - BS III,2004-01-01,Antiguo
Maruti,Esteem AX,1997-01-01,Antiguo
Maruti,Zen VXi - BS III,2004-01-01,Antiguo
Chevrolet,Spark 1.0,2010-01-01,Medio
Maruti,800 Std MPFi,2006-01-01,Antiguo
