brand,model,year,selling_price,categoria_precio
Maruti,Swift 1.3 VXi,2006-01-01,130000,Medio
Tata,Indigo CR4,2012-01-01,130000,Medio
Chevrolet,Beat Diesel LT,2012-01-01,126000,Medio
Tata,Indica Vista TDI LX,2011-01-01,125000,Medio
Maruti,Alto LXi BSIII,2008-01-01,125000,Medio
Maruti,Zen Estilo LXI BS IV,2009-01-01,125000,Medio
Chevrolet,Spark 1.0,2009-01-01,125000,Medio
Chevrolet,Spark 1.0 LT,2012-01-01,125000,Medio
Tata,Indigo TDI,2013-01-01,125000,Medio
Hyundai,Accent GLS,2007-01-01,125000,Medio
Hyundai,i10 Era,2008-01-01,125000,Medio
Maruti,Alto LXi BSIII,2008-01-01,125000,Medio
Hyundai,i10 Era 1.1,2008-01-01,125000,Medio
Hyundai,EON Magna Plus,2013-01-01,125000,Medio
Tata,Indica Vista Quadrajet LS,2014-01-01,125000,Medio
Fiat,Grande Punto Active (Diesel),2009-01-01,125000,Medio
Hyundai,Santro Xing GLS,2008-01-01,125000,Medio
Fiat,Palio 1.2 Sport,2007-01-01,125000,Medio
Honda,Civic 1.8 S AT,2006-01-01,125000,Medio
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,125000,Medio
Maruti,800 AC,2009-01-01,125000,Medio
Maruti,Zen LXi - BS III,2005-01-01,125000,Medio
Chevrolet,Spark 1.0 LT,2012-01-01,125000,Medio
Maruti,Zen LXi - BS III,2005-01-01,125000,Medio
Mahindra,Scorpio 2.6 CRDe,2006-01-01,125000,Medio
Fiat,Grande Punto Active (Diesel),2009-01-01,125000,Medio
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,125000,Medio
Maruti,Alto LXi BSIII,2008-01-01,125000,Medio
Tata,Indica LSI,2002-01-01,125000,Medio
Tata,Indigo LX,2012-01-01,125000,Medio
Hyundai,Elantra CRDi (Leather Option),2006-01-01,125000,Medio
Hyundai,i10 Sportz 1.2,2010-01-01,125000,Medio
Hyundai,Santro Xing XG AT,2004-01-01,125000,Medio
Mahindra,Renault Logan 1.5 DLE Diesel,2007-01-01,125000,Medio
Honda,City 1.5 EXI,2004-01-01,125000,Medio
Maruti,Wagon R LXI DUO BSIII,2008-01-01,125000,Medio
Maruti,Wagon R LXI BSIII,2005-01-01,125000,Medio
Maruti,Alto LX BSIII,2007-01-01,125000,Medio
Honda,City 1.5 GXI,2004-01-01,125000,Medio
Chevrolet,Spark 1.0 LS,2011-01-01,125000,Medio
Hyundai,Verna i (Petrol),2007-01-01,123000,Medio
Hyundai,Verna i (Petrol),2007-01-01,123000,Medio
Maruti,Zen VXi - BS III,2004-01-01,121000,Medio
Ford,Fiesta 1.6 Duratec EXI Ltd,2008-01-01,120000,Medio
Mahindra,Scorpio 2.6 SLX Turbo 7 Seater,2005-01-01,120000,Medio
Maruti,Alto VXi,2002-01-01,120000,Medio
Skoda,Octavia Classic 1.9 TDI MT,2004-01-01,120000,Medio
Chevrolet,Spark 1.0,2008-01-01,120000,Medio
Hyundai,Accent GLX,2006-01-01,120000,Medio
Chevrolet,Beat Diesel LT,2012-01-01,120000,Medio
Maruti,Wagon R LXI Minor,2008-01-01,120000,Medio
Maruti,Swift LXi BSIV,2009-01-01,120000,Medio
Hyundai,Accent Executive,2010-01-01,120000,Medio
Tata,Indica Vista Quadrajet LX,2012-01-01,120000,Medio
Maruti,Zen VXI,2006-01-01,120000,Medio
Mahindra,Scorpio 2.6 SLX Turbo 7 Seater,2005-01-01,120000,Medio
Ambassador,CLASSIC 1500 DSL AC,2005-01-01,120000,Medio
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,120000,Medio
Ford,Fusion 1.6 Duratec Petrol,2005-01-01,120000,Medio
Tata,Indica Vista Aqua TDI BSIII,2011-01-01,120000,Medio
Hyundai,Santro Xing GL Plus,2008-01-01,120000,Medio
Hyundai,i10 Magna 1.1,2008-01-01,120000,Medio
Hyundai,Accent GLS,2004-01-01,120000,Medio
Hyundai,Accent CRDi,2004-01-01,120000,Medio
Ambassador,CLASSIC 1500 DSL AC,2005-01-01,120000,Medio
Tata,Indica Vista Aura 1.2 Safire,2009-01-01,120000,Medio
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,120000,Medio
Chevrolet,Beat Diesel LS,2012-01-01,120000,Medio
Tata,Indica Vista Aqua TDI BSIII,2011-01-01,120000,Medio
Tata,Indica Vista TDI LS,2011-01-01,120000,Medio
Tata,Nano Lx,2011-01-01,120000,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,120000,Medio
Maruti,800 AC,2009-01-01,120000,Medio
Hyundai,Santro Xing GLS,2010-01-01,120000,Medio
Hyundai,Verna i (Petrol),2008-01-01,120000,Medio
Chevrolet,Beat LT,2011-01-01,120000,Medio
Chevrolet,Optra 1.6,2006-01-01,120000,Medio
Maruti,Zen Estilo 1.1 VXI BSIII,2008-01-01,120000,Medio
Maruti,SX4 Vxi BSIII,2007-01-01,120000,Medio
Maruti,Omni MPI STD BSIV,2016-01-01,120000,Medio
Hyundai,Santro Xing GL Plus,2008-01-01,120000,Medio
Maruti,Swift Vdi BSIII,2008-01-01,120000,Medio
Honda,City 1.3 DX,2003-01-01,120000,Medio
Maruti,A-Star Vxi,2009-01-01,120000,Medio
Maruti,Alto LX,2010-01-01,120000,Medio
Honda,City 1.3 EXI,2003-01-01,120000,Medio
Hyundai,Verna i (Petrol),2008-01-01,120000,Medio
Hyundai,Santro Xing GLS,2009-01-01,120000,Medio
Ford,Figo Petrol Titanium,2011-01-01,120000,Medio
Tata,Indica Vista Quadrajet LS,2012-01-01,120000,Medio
Maruti,Alto 800 LXI,2012-01-01,120000,Medio
Hyundai,i10 Era 1.1,2009-01-01,120000,Medio
Maruti,800 AC BSIII,2005-01-01,120000,Medio
Tata,Nano Lx,2011-01-01,120000,Medio
Maruti,Alto LXi,2010-01-01,120000,Medio
Tata,Nano Lx,2011-01-01,120000,Medio
Ford,Fiesta 1.4 Duratec ZXI,2008-01-01,120000,Medio
Chevrolet,Beat Diesel LS,2012-01-01,120000,Medio
Tata,Nano Lx,2011-01-01,120000,Medio
Maruti,Wagon R Duo Lxi,2010-01-01,120000,Medio
Maruti,A-Star Lxi,2008-01-01,120000,Medio
Tata,Sumo GX TC 7 Str BSIII,2006-01-01,115999,Medio
Maruti,Alto K10 2010-2014 VXI,2010-01-01,115999,Medio
Tata,Sumo GX TC 7 Str BSIII,2006-01-01,115999,Medio
Tata,Sumo GX TC 7 Str BSIII,2006-01-01,115999,Medio
Hyundai,Santro Xing XL eRLX Euro III,2005-01-01,114999,Medio
Chevrolet,Beat LT,2010-01-01,114999,Medio
Maruti,Alto 800 LXI,2014-01-01,114999,Medio
Ford,Ikon 1.8 D,2005-01-01,114999,Medio
Maruti,Alto LXi BSIII,2009-01-01,114999,Medio
Hyundai,Santro Xing XL eRLX Euro III,2005-01-01,114999,Medio
Maruti,Alto LX,2011-01-01,114999,Medio
Hyundai,Accent GLE,2009-01-01,114999,Medio
Chevrolet,Aveo U-VA 1.2 LT,2008-01-01,114999,Medio
Maruti,Alto LXi,2008-01-01,114999,Medio
Maruti,Alto 800 LXI,2015-01-01,114999,Medio
Maruti,Alto LX,2008-01-01,114999,Medio
Maruti,Swift Ldi BSIII,2008-01-01,111000,Medio
Maruti,Alto LX BSIII,2008-01-01,110000,Medio
Tata,Indica Vista Aqua 1.3 Quadrajet,2010-01-01,110000,Medio
Maruti,800 AC BSIII,2009-01-01,110000,Medio
Maruti,Zen D PS,2003-01-01,110000,Medio
Ford,Fiesta Classic 1.4 SXI Duratorq,2006-01-01,110000,Medio
Maruti,Alto LX,2010-01-01,110000,Medio
Ford,Fiesta Classic 1.4 SXI Duratorq,2006-01-01,110000,Medio
Maruti,Omni E 8 Str STD,2007-01-01,110000,Medio
Chevrolet,Aveo U-VA 1.2 LT WO ABS Airbag,2009-01-01,110000,Medio
Maruti,Alto 800 LXI,2013-01-01,110000,Medio
Hyundai,Getz 1.3 GLS,2008-01-01,110000,Medio
Ford,Fiesta Classic 1.4 SXI Duratorq,2006-01-01,110000,Medio
Tata,Nano CX SE,2015-01-01,110000,Medio
Ford,Fiesta 1.4 ZXi TDCi ABS,2009-01-01,110000,Medio
Hyundai,Getz GLE,2007-01-01,110000,Medio
Hyundai,Getz 1.5 CRDi GVS,2008-01-01,110000,Medio
Maruti,Ritz VDi,2012-01-01,110000,Medio
Maruti,800 AC Uniq,2009-01-01,110000,Medio
Maruti,Wagon R LXI Minor,2008-01-01,110000,Medio
Chevrolet,Spark 1.0 PS,2010-01-01,110000,Medio
Maruti,Wagon R LXI Minor,2008-01-01,110000,Medio
Hyundai,Santro Xing GLS,2009-01-01,110000,Medio
Tata,Indica Vista Aqua 1.4 TDI,2008-01-01,110000,Medio
Maruti,Swift 1.3 VXi,2005-01-01,110000,Medio
Hyundai,Getz 1.3 GVS,2010-01-01,110000,Medio
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,110000,Medio
Tata,Manza Aura (ABS) Safire BS IV,2010-01-01,110000,Medio
Ford,Fiesta 1.4 ZXi TDCi ABS,2009-01-01,110000,Medio
Maruti,A-Star Vxi,2009-01-01,110000,Medio
Maruti,Zen Estilo LXI Green (CNG),2010-01-01,110000,Medio
Maruti,Alto LXi,2009-01-01,110000,Medio
Maruti,Alto LXi,2009-01-01,110000,Medio
Maruti,Alto LXi,2008-01-01,110000,Medio
Mahindra,Bolero DI,2004-01-01,110000,Medio
Maruti,Alto 800 LXI,2014-01-01,110000,Medio
Maruti,Alto LXi,2009-01-01,110000,Medio
Tata,Indigo GLE BSIII,2008-01-01,110000,Medio
Hyundai,Getz GLX,2007-01-01,110000,Medio
Maruti,Wagon R LXI BS IV,2010-01-01,110000,Medio
Tata,Venture EX,2012-01-01,110000,Medio
Hyundai,Getz 1.5 CRDi GVS,2008-01-01,110000,Medio
Maruti,Alto LX,2004-01-01,110000,Medio
Maruti,Alto LX BSIII,2008-01-01,110000,Medio
Maruti,Wagon R LXI Minor,2009-01-01,106000,Medio
Chevrolet,Beat Diesel LS,2011-01-01,106000,Medio
Maruti,Wagon R VXI,2000-01-01,105000,Medio
Tata,Indigo LS,2008-01-01,105000,Medio
Maruti,Zen Estilo LXI BSIII,2008-01-01,105000,Medio
Honda,City 1.5 EXI S,2004-01-01,105000,Medio
Ford,Figo Diesel Titanium,2010-01-01,105000,Medio
Maruti,800 AC,2007-01-01,105000,Medio
Maruti,Alto LXi BSIII,2008-01-01,105000,Medio
Maruti,Zen LX,2004-01-01,105000,Medio
Maruti,Alto LX,2006-01-01,105000,Medio
Tata,Indigo LS,2008-01-01,105000,Medio
Tata,Indica Vista Aura 1.2 Safire,2010-01-01,100000,Medio
Hyundai,EON 1.0 Era Plus,2018-01-01,100000,Medio
Hyundai,Santro Xing XL eRLX Euro III,2006-01-01,100000,Medio
Tata,Indica Vista Terra 1.4 TDI,2010-01-01,100000,Medio
Tata,Indigo Classic Dicor,2007-01-01,100000,Medio
Maruti,Alto LX,2007-01-01,100000,Medio
Maruti,Esteem Vxi,2005-01-01,100000,Medio
Maruti,800 AC BSIII,2005-01-01,100000,Medio
Maruti,Wagon R LXI Minor,2010-01-01,100000,Medio
Maruti,Swift Vdi BSIII,2007-01-01,100000,Medio
Tata,Nano Lx BSIV,2012-01-01,100000,Medio
Maruti,Esteem Vxi,2007-01-01,100000,Medio
Tata,Indigo LS,2009-01-01,100000,Medio
Maruti,800 AC,2006-01-01,100000,Medio
Honda,City 1.5 EXI,2005-01-01,100000,Medio
Hyundai,EON 1.0 Era Plus,2018-01-01,100000,Medio
Maruti,Wagon R LXI Minor,2010-01-01,100000,Medio
Maruti,Alto LX,2007-01-01,100000,Medio
Tata,Indica Vista Terra 1.4 TDI,2010-01-01,100000,Medio
Maruti,Wagon R LXI DUO BSIII,2007-01-01,100000,Medio
Maruti,SX4 Vxi BSIII,2007-01-01,100000,Medio
Tata,Sumo LX,2009-01-01,100000,Medio
Tata,Indica Vista Aqua 1.4 TDI,2010-01-01,100000,Medio
Hyundai,Accent CRDi,2005-01-01,100000,Medio
Hyundai,Accent CRDi,2005-01-01,100000,Medio
Hyundai,Accent CRDi,2005-01-01,100000,Medio
Maruti,Alto LXi,2007-01-01,100000,Medio
Tata,Sumo SE Plus BSIII,2002-01-01,100000,Medio
Maruti,Wagon R VXI BS IV,2007-01-01,100000,Medio
Maruti,Alto LX,2004-01-01,100000,Medio
Maruti,Alto LXi,2006-01-01,100000,Medio
Hyundai,Santro Xing XK (Non-AC),2007-01-01,100000,Medio
Maruti,Wagon R LX Minor,2007-01-01,100000,Medio
Maruti,Wagon R LX BSIII,2007-01-01,100000,Medio
Hyundai,Santro Xing XL eRLX Euro III,2006-01-01,100000,Medio
Maruti,Alto LXi,2007-01-01,100000,Medio
Maruti,Alto LXi,2007-01-01,100000,Medio
Maruti,Zen Estilo 1.1 LXI BSIII,2007-01-01,100000,Medio
Hyundai,Santro GS,2006-01-01,100000,Medio
Ford,Fiesta 1.4 ZXi Leather,2007-01-01,100000,Medio
Maruti,Alto LXi,2008-01-01,100000,Medio
Maruti,Alto LXi BSII,2002-01-01,100000,Medio
Tata,Nano Twist XE,2015-01-01,100000,Medio
Maruti,Wagon R VXI,2005-01-01,100000,Medio
Tata,Indigo TDI,2009-01-01,100000,Medio
Maruti,800 AC BSIII,2005-01-01,100000,Medio
Hyundai,Santro LS zipPlus,2003-01-01,100000,Medio
Maruti,Zen Estilo LXI BSIII,2007-01-01,100000,Medio
Maruti,Alto LXi,2006-01-01,100000,Medio
Tata,Indigo LS,2012-01-01,100000,Medio
Hyundai,Santro Xing XL eRLX Euro III,2006-01-01,100000,Medio
Tata,Indigo GLX,2006-01-01,100000,Medio
Maruti,800 AC,2013-01-01,100000,Medio
Maruti,Wagon R VXI,2005-01-01,100000,Medio
Maruti,Alto LXI,2005-01-01,100000,Medio
Maruti,Alto LXi,2007-01-01,100000,Medio
Hyundai,i10 Magna 1.1,2008-01-01,100000,Medio
Maruti,Zen VXI,2000-01-01,100000,Medio
Tata,Indica DLE,2005-01-01,100000,Medio
Fiat,Punto 1.3 Active,2010-01-01,99000,Barato
Chevrolet,Spark 1.0 LS,2011-01-01,99000,Barato
Tata,Indica GLS BS IV,2010-01-01,99000,Barato
Chevrolet,Beat LS,2010-01-01,99000,Barato
Maruti,800 Std,2003-01-01,98000,Barato
Tata,Indica Vista Aqua 1.2 Safire BSIV,2010-01-01,97000,Barato
Tata,Indica Vista Aqua 1.2 Safire BSIV,2010-01-01,97000,Barato
Maruti,Alto STD,2005-01-01,95000,Barato
Maruti,800 AC,2007-01-01,95000,Barato
Chevrolet,Beat Diesel LS,2011-01-01,95000,Barato
Maruti,Alto LXi,2007-01-01,95000,Barato
Tata,Nano LX SE,2012-01-01,95000,Barato
Hyundai,Getz GLS,2007-01-01,95000,Barato
Toyota,Corolla H3,2003-01-01,95000,Barato
Maruti,Alto LX,2006-01-01,95000,Barato
Maruti,Esteem Vxi - BSIII,2006-01-01,95000,Barato
Tata,Indica GLS BS IV,2008-01-01,95000,Barato
Mahindra,Jeep MM 540,2007-01-01,95000,Barato
Maruti,Esteem Vxi - BSIII,2006-01-01,95000,Barato
Maruti,Swift 1.3 VXI ABS,2006-01-01,95000,Barato
Maruti,Alto LXi,2008-01-01,95000,Barato
Ford,Fiesta 1.6 ZXi Leather,2006-01-01,95000,Barato
Maruti,Wagon R LXI Minor,2007-01-01,95000,Barato
Maruti,Gypsy E MG410W ST,1995-01-01,95000,Barato
Hyundai,Santro Xing XG,2005-01-01,95000,Barato
Tata,Indigo CS LE (TDI) BS-III,2011-01-01,95000,Barato
Maruti,Zen Estilo 1.1 VXI BSIII,2007-01-01,95000,Barato
Maruti,Zen LX,2004-01-01,95000,Barato
Maruti,Zen LX,2001-01-01,93000,Barato
Tata,Indica Vista Terra 1.4 TDI,2009-01-01,93000,Barato
Maruti,Alto 800 LXI,2013-01-01,92800,Barato
Maruti,Alto 800 LXI,2013-01-01,92800,Barato
Maruti,Alto 800 LXI,2013-01-01,92800,Barato
Maruti,Alto 800 LXI,2013-01-01,92800,Barato
Maruti,Alto LXi BSIII,2008-01-01,91200,Barato
Maruti,Alto LXi,2007-01-01,90000,Barato
Maruti,Zen LXI,2005-01-01,90000,Barato
Maruti,Wagon R LXI,2006-01-01,90000,Barato
Maruti,800 AC,2008-01-01,90000,Barato
Hyundai,Santro Xing XG eRLX Euro III,2006-01-01,90000,Barato
Skoda,Octavia Ambiente 1.9 TDI MT,2002-01-01,90000,Barato
Hyundai,Accent GLS 1.6 ABS,2006-01-01,90000,Barato
Maruti,800 Std BSII,2006-01-01,90000,Barato
Maruti,Zen Estilo VXI BSIII,2007-01-01,90000,Barato
Maruti,Alto LXi,2007-01-01,90000,Barato
Maruti,Wagon R LXI,2005-01-01,90000,Barato
Hyundai,Santro Xing XG,2004-01-01,90000,Barato
Tata,Indica GLS BS IV,2010-01-01,90000,Barato
Tata,Indica Vista Aqua 1.4 TDI,2011-01-01,90000,Barato
Maruti,Esteem Lxi - BSIII,2006-01-01,90000,Barato
Tata,Indica V2 2001-2011 DLS BSIII,2009-01-01,90000,Barato
Hyundai,Santro Xing GL PLUS CNG,2007-01-01,90000,Barato
Tata,Indica Vista Terra 1.4 TDI,2011-01-01,90000,Barato
Maruti,800 Std BSII,2006-01-01,90000,Barato
Maruti,Alto LX,2006-01-01,90000,Barato
Hyundai,Santro Xing XG eRLX Euro III,2006-01-01,90000,Barato
Maruti,Wagon R LXI BSIII,2005-01-01,90000,Barato
Tata,Indica Vista Aqua TDI BSIII,2009-01-01,90000,Barato
Maruti,Zen Estilo LX BSIV,2010-01-01,90000,Barato
Mahindra,Renault Logan 1.5 DLS,2008-01-01,89999,Barato
Mahindra,Renault Logan 1.5 DLS,2008-01-01,89999,Barato
Maruti,Alto Green LXi (CNG),2010-01-01,88000,Barato
Honda,City 1.3 EXI,1998-01-01,85000,Barato
Maruti,Zen LX,2000-01-01,85000,Barato
Maruti,Esteem Vxi - BSIII,2006-01-01,85000,Barato
Maruti,Alto LX BSIII,2008-01-01,85000,Barato
Hyundai,Santro Xing GLS,2007-01-01,85000,Barato
Maruti,Alto LX BSIII,2008-01-01,85000,Barato
Maruti,Esteem Vxi - BSIII,2006-01-01,85000,Barato
Maruti,Omni E 8 Str STD,2001-01-01,85000,Barato
Hyundai,Santro Xing XG,2003-01-01,85000,Barato
Maruti,Alto LX BSIII,2008-01-01,85000,Barato
Hyundai,Santro Xing XL AT eRLX Euro III,2006-01-01,85000,Barato
Hyundai,Accent CRDi,2002-01-01,85000,Barato
Tata,Indica GLS BS IV,2007-01-01,85000,Barato
Chevrolet,Aveo 1.4,2007-01-01,85000,Barato
Maruti,800 DUO AC LPG,2009-01-01,85000,Barato
Maruti,Swift 1.3 VXi,2005-01-01,85000,Barato
Maruti,Wagon R LXI Minor,2007-01-01,85000,Barato
Maruti,Zen LXI,1999-01-01,85000,Barato
Maruti,Zen VX,2001-01-01,85000,Barato
Tata,Indica Vista Aqua 1.3 Quadrajet,2009-01-01,85000,Barato
Tata,Indica DLS,2006-01-01,85000,Barato
Tata,Indica Vista Terra Quadrajet 1.3L BS IV,2010-01-01,85000,Barato
Tata,Nano Twist XT,2015-01-01,82000,Barato
Ford,Fiesta 1.6 ZXi Leather,2006-01-01,81000,Barato
Maruti,800 AC,2008-01-01,80000,Barato
Chevrolet,Aveo U-VA 1.2,2007-01-01,80000,Barato
Maruti,Wagon R LXI Minor,2007-01-01,80000,Barato
Fiat,Punto 1.2 Active,2010-01-01,80000,Barato
Maruti,Wagon R VXI BSIII,2005-01-01,80000,Barato
Maruti,Wagon R VXI Minor,2007-01-01,80000,Barato
Hyundai,Santro Xing XG,2004-01-01,80000,Barato
Maruti,Zen LXI,2006-01-01,80000,Barato
Hyundai,Santro Xing XG,2004-01-01,80000,Barato
Ford,Fiesta 1.4 SXi TDCi,2009-01-01,80000,Barato
Hyundai,Santro LP zipPlus,2002-01-01,80000,Barato
Hyundai,Santro Xing XO,2006-01-01,80000,Barato
Maruti,800 AC,2002-01-01,80000,Barato
Maruti,Esteem Lxi - BSIII,2005-01-01,80000,Barato
Maruti,Wagon R VXI Minor,2007-01-01,80000,Barato
Hyundai,Santro Xing XO,2006-01-01,80000,Barato
Maruti,Zen Estilo VXI BSIII,2008-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Maruti,Wagon R LXI,2004-01-01,80000,Barato
Maruti,Omni LPG CARGO BSIII W IMMOBILISER,2009-01-01,80000,Barato
Maruti,Zen LXI,1998-01-01,80000,Barato
Maruti,800 AC,2002-01-01,80000,Barato
Chevrolet,Spark 1.0,2010-01-01,80000,Barato
Tata,Indigo TDI,2008-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Hyundai,Santro Xing XO,2007-01-01,80000,Barato
Maruti,800 AC,2007-01-01,80000,Barato
Mahindra,Bolero DI DX 7 Seater,2001-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Tata,Indica Vista Aqua TDI BSIII,2008-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Tata,Indigo GLS,2011-01-01,80000,Barato
Maruti,Zen LXI,2006-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Maruti,Wagon R LXI,2005-01-01,80000,Barato
Tata,Indica LXI,2004-01-01,80000,Barato
Maruti,Baleno Vxi,2006-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Mahindra,Renault Logan 1.4 GLX Petrol,2008-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Tata,Indica GLS BS IV,2008-01-01,80000,Barato
Maruti,Alto STD,2008-01-01,80000,Barato
Maruti,Swift 1.3 VXi,2006-01-01,80000,Barato
Tata,Indica GLS BS IV,2008-01-01,80000,Barato
Hyundai,Santro Xing XO,2007-01-01,80000,Barato
Maruti,800 Std BSII,2004-01-01,80000,Barato
Maruti,Omni LPG CARGO BSIII W IMMOBILISER,2009-01-01,80000,Barato
Hyundai,Getz GLS,2005-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Hyundai,Santro GS,2005-01-01,80000,Barato
Maruti,Alto LX,2004-01-01,80000,Barato
Maruti,Zen VXi - BS III,2004-01-01,79000,Barato
Maruti,Esteem AX,1997-01-01,79000,Barato
Maruti,Zen VXi - BS III,2004-01-01,79000,Barato
Chevrolet,Spark 1.0,2010-01-01,78692,Barato
Maruti,800 Std MPFi,2006-01-01,78000,Barato
Maruti,Alto LXi,2009-01-01,78000,Barato
Maruti,Zen LX,1999-01-01,75000,Barato
Tata,Indica GLS BS IV,2010-01-01,75000,Barato
Maruti,Alto LX,2006-01-01,75000,Barato
Maruti,Zen D,2003-01-01,75000,Barato
Tata,Indica GLS BS IV,2010-01-01,75000,Barato
Hyundai,Santro Xing XL eRLX Euro III,2007-01-01,75000,Barato
Maruti,Alto LX BSIII,2008-01-01,75000,Barato
Maruti,Wagon R LXI,2005-01-01,75000,Barato
Maruti,Alto LXi,2007-01-01,75000,Barato
Maruti,Wagon R LX,2006-01-01,75000,Barato
Hyundai,Santro LP zipPlus,2003-01-01,75000,Barato
Tata,Indica V2 DLS BSII,2010-01-01,75000,Barato
Maruti,Alto LXi,2006-01-01,75000,Barato
Tata,Nano Lx BSIV,2010-01-01,75000,Barato
Hyundai,Santro GLS I - Euro I,2005-01-01,75000,Barato
Tata,Nano Lx,2011-01-01,75000,Barato
Hyundai,Santro LP zipPlus,2003-01-01,75000,Barato
Maruti,Wagon R VXI BSII,2006-01-01,75000,Barato
Tata,Nano Cx BSIV,2012-01-01,75000,Barato
Maruti,Zen D PS,2003-01-01,75000,Barato
Maruti,800 AC BSIII,2007-01-01,75000,Barato
Tata,Nano Lx BSIV,2010-01-01,75000,Barato
Tata,Nano Lx BSIV,2012-01-01,75000,Barato
Maruti,Esteem Lxi - BSIII,2007-01-01,75000,Barato
Tata,Indica GLS BS IV,2006-01-01,75000,Barato
Chevrolet,Spark 1.0 LS,2008-01-01,75000,Barato
Maruti,Esteem Lxi - BSIII,2007-01-01,75000,Barato
Tata,Indigo GLX,2006-01-01,75000,Barato
Tata,Nano CX SE,2013-01-01,75000,Barato
Tata,Nano Cx BSIV,2011-01-01,75000,Barato
Maruti,Swift 1.3 LXI,2007-01-01,73000,Barato
Maruti,Swift 1.3 LXI,2007-01-01,73000,Barato
Tata,Nano Twist XT,2015-01-01,73000,Barato
Tata,Nano LX SE,2013-01-01,72000,Barato
Maruti,Alto STD,2009-01-01,72000,Barato
Hyundai,Getz GLS ABS,2005-01-01,71000,Barato
Hyundai,Santro LE zipPlus,2003-01-01,70000,Barato
Maruti,Zen LX - BS III,2006-01-01,70000,Barato
Chevrolet,Spark 1.0 LS,2009-01-01,70000,Barato
Maruti,Wagon R LXI,2005-01-01,70000,Barato
Tata,Indica DLS,2005-01-01,70000,Barato
Maruti,Zen LX,1999-01-01,70000,Barato
Maruti,Zen LX,1999-01-01,70000,Barato
Maruti,Esteem Lxi,2005-01-01,70000,Barato
Maruti,Alto LXi,2008-01-01,70000,Barato
Maruti,Alto LX,2007-01-01,70000,Barato
Tata,Indigo LX Dicor,2008-01-01,70000,Barato
Tata,Indica DLS,2005-01-01,70000,Barato
Hyundai,Santro Xing XG,2005-01-01,70000,Barato
Chevrolet,Spark 1.0 LT,2009-01-01,70000,Barato
Maruti,Wagon R LXI,2001-01-01,70000,Barato
Maruti,Wagon R LXI,2001-01-01,70000,Barato
Tata,Indica GLS BS IV,2008-01-01,70000,Barato
Hyundai,Santro Xing XG,2006-01-01,70000,Barato
Maruti,Zen LXI,2003-01-01,70000,Barato
Maruti,Wagon R LXI DUO BSIII,2007-01-01,70000,Barato
Maruti,Wagon R LXI,2004-01-01,70000,Barato
Maruti,Wagon R LXI,2004-01-01,70000,Barato
Maruti,Wagon R LXI,2005-01-01,70000,Barato
Maruti,Wagon R LXI,2004-01-01,70000,Barato
Hyundai,Santro Xing XG,2005-01-01,70000,Barato
Tata,Indica LSI,2006-01-01,70000,Barato
Hyundai,Getz GLX,2005-01-01,70000,Barato
Maruti,Wagon R VXI BSIII,2003-01-01,70000,Barato
Tata,Nano Cx BSIII,2010-01-01,70000,Barato
Hyundai,Santro Xing XG eRLX Euro III,2005-01-01,70000,Barato
Hyundai,Santro Xing XK,2007-01-01,70000,Barato
Maruti,Alto LX,2007-01-01,70000,Barato
Maruti,Alto LXI,2004-01-01,70000,Barato
Maruti,Zen LXI,1998-01-01,69000,Barato
Maruti,Alto LXi,2008-01-01,69000,Barato
Maruti,Alto LXi,2008-01-01,69000,Barato
Tata,Indica GLS BS IV,2009-01-01,68000,Barato
Hyundai,Santro LE zipPlus,2001-01-01,68000,Barato
Tata,Indica GLS BS IV,2009-01-01,68000,Barato
Hyundai,Santro LE zipPlus,2001-01-01,68000,Barato
Tata,Nano Lx BSIII,2011-01-01,65000,Barato
Hyundai,Santro LE,2002-01-01,65000,Barato
Maruti,800 AC,2002-01-01,65000,Barato
Maruti,800 AC Uniq,2005-01-01,65000,Barato
Maruti,Alto LX,2008-01-01,65000,Barato
Maruti,800 AC,2002-01-01,65000,Barato
Maruti,Omni 5 Str STD,1998-01-01,65000,Barato
Maruti,800 AC Uniq,2005-01-01,65000,Barato
Tata,Indica GLS BS IV,2008-01-01,65000,Barato
Honda,City 1.5 GXI,2005-01-01,65000,Barato
Maruti,Alto LX,2006-01-01,65000,Barato
Maruti,800 Std,2001-01-01,65000,Barato
